# Number of Traces
8985
# TraceId; FractureId1; FractureId2; X1; Y1; Z1; X2; Y2; Z2
161; 1; 92; 6.3936236486095821e-01; 1.0533738790369769e+00; 6.0034976724476596e-01; 5.9383378223818428e-01; 1.0700538967876785e+00; 3.5646019774187249e-01
162; 1; 93; 9.6045811153229965e-01; 4.1081299403037097e-01; 2.6886514398425049e-01; 1.2622886441258436e+00; -8.1034839370439093e-02; 3.9562320996473377e-01
163; 1; 101; 8.7468788406491327e-01; 6.4461233544219132e-01; 6.0034976724476607e-01; 5.4656818738361457e-01; 1.0972751014775977e+00; 1.4197646001083830e-01
164; 1; 104; 8.2095875581233202e-01; 6.0221482714282781e-01; 6.9897845178601564e-02; 9.8558214962233537e-01; 3.3018586553160545e-01; 1.2431143757200333e-01
165; 1; 106; 8.2381110486174491e-01; 7.3298554235390756e-01; 6.0034976724476607e-01; 8.1995179289727649e-01; 7.2042317825153090e-01; 5.2505287207460349e-01
166; 1; 107; 6.3814855190220277e-01; 1.0554822779064859e+00; 6.0034976724476596e-01; 6.8795329608704048e-01; 9.0349262181994405e-01; 3.4444133593190113e-01
167; 1; 108; 7.6573621426531346e-01; 8.3386190291436757e-01; 6.0034976724476596e-01; 7.1135743218044489e-01; 7.9669599387249168e-01; 8.5934082472646001e-02
168; 1; 110; 7.7889969002303450e-01; 6.7438390620723343e-01; 6.6428398016465606e-02; 6.9348681512891519e-01; 9.5935945207389572e-01; 6.0034976724476607e-01
169; 1; 113; 9.4032019828119573e-01; 5.3060869419028756e-01; 6.0034976724476596e-01; 9.3879371231860753e-01; 4.7732435175875038e-01; 3.8173694288061483e-01
170; 1; 116; 1.0388363419792737e+00; 1.4669150092546229e-01; -2.3130887007870279e-01; 8.5675216033156965e-01; 6.7576677268100616e-01; 6.0034976724476607e-01
171; 1; 117; 9.2990524602586433e-01; 3.4490701250757116e-01; -1.9612780643299488e-01; 7.2180803651252956e-01; 8.3667163370384345e-01; 3.1311593475109512e-01
172; 1; 121; 1.0111194781771571e+00; 2.8700251143154215e-01; 1.2890408052014429e-01; 1.0100264263280283e+00; 4.0952864528195643e-01; 6.0034976724476607e-01
173; 1; 123; 7.2941204055184927e-01; 8.2615771149867834e-01; 3.2364588418323770e-01; 7.6717553223646762e-01; 8.3136180076818722e-01; 6.0034976724476596e-01
174; 1; 124; 1.1790445220294807e+00; 1.1594341097297065e-01; 6.0034976724476619e-01; 1.1035568780050475e+00; 1.8370057262605721e-01; 3.5270087319767690e-01
175; 1; 128; 8.8820285386127273e-01; 5.0967149753705820e-01; 1.6471260003523175e-01; 6.2989648800421394e-01; 9.9772214755314148e-01; 3.1858642026245032e-01
176; 1; 129; 9.8199043956504295e-01; 2.1978239081309259e-01; -3.3155896187247824e-01; 6.0365132549917244e-01; 1.0955200191890173e+00; 5.2263717620978623e-01
177; 1; 131; 1.0853930211406286e+00; 2.1344422349607234e-01; 3.4563840269161789e-01; 8.6715031754523275e-01; 4.3872594553759309e-01; -2.5548154271591889e-01
178; 1; 136; 6.5780973215768124e-01; 9.1583207707698211e-01; 1.8803185832963376e-01; 1.2800636650990378e+00; -1.1390728818268259e-01; 3.8781778250711241e-01
179; 1; 137; 1.0791655914824629e+00; 2.8943358730871721e-01; 6.0034976724476607e-01; 1.1375353983540943e+00; 1.0637141928218329e-01; 2.8114695473125684e-01
180; 1; 140; 1.1241393197427834e+00; 1.0847651232234545e-01; 1.9843233807989749e-01; 5.7912992611506930e-01; 1.1160210055014483e+00; 4.3629238879042365e-01
181; 1; 141; 5.4165570236076233e-01; 1.0944469570961852e+00; 9.7573921285578347e-02; 9.3658301597517213e-01; 4.9034565724003087e-01; 4.1762006778660882e-01
182; 1; 143; 7.6944154312624091e-01; 8.2742572909929391e-01; 6.0034976724476596e-01; 5.3162647960165776e-01; 1.0886731324524150e+00; 6.9228714904893129e-03
183; 1; 149; 9.0499164682596245e-01; 5.6159135538367877e-01; 4.8160380109164236e-01; 5.3783512499253594e-01; 1.0922474366084833e+00; 6.3040847917953557e-02
184; 1; 153; 1.0148524445955767e+00; 4.0114582864934922e-01; 6.0034976724476607e-01; 1.1206778131043793e+00; 1.4562229933965665e-01; 3.2010925107944516e-01
185; 1; 154; 5.6347317037376443e-01; 1.1070073525402353e+00; 2.9477558223937494e-01; 1.0019292407252418e+00; 3.5936585459045295e-01; 3.4933035054091749e-01
186; 1; 155; 8.2658456525066759e-01; 6.1551386697035115e-01; 1.6006608732658412e-01; 5.6238506708828140e-01; 9.7303502116520679e-01; -2.3621221503334019e-01
187; 1; 157; 9.9948975815896723e-01; 4.2783088789338569e-01; 6.0034976724476607e-01; 1.0185961030500184e+00; 2.4778595123222230e-01; 2.6391428696498957e-02
188; 1; 158; 5.6005067561729338e-01; 1.1050370100250964e+00; 2.6384066167753245e-01; 8.4596139102521817e-01; 6.1195417981281863e-01; 2.7769722067864572e-01
189; 1; 160; 8.4852162242173135e-01; 6.6919222235328768e-01; 5.1877998400656045e-01; 8.6101115059082811e-01; 6.4591049351299579e-01; 5.1257614462147816e-01
190; 1; 163; 6.8833742003070542e-01; 9.6830397579594596e-01; 6.0034976724476596e-01; 8.5365388259758235e-01; 5.6542443176758472e-01; 1.4806805762749595e-01
191; 1; 166; 8.2915923739899000e-01; 7.2369581075714340e-01; 6.0034976724476619e-01; 8.1545417579157098e-01; 7.3824944517284641e-01; 5.6418990821203463e-01
192; 1; 172; 1.1109471546872496e+00; 2.3251238461282761e-01; 5.9364130109331847e-01; 9.2934172741345589e-01; 4.0121280363077549e-01; 2.0105271235141275e-02
193; 1; 176; 7.9684328142885608e-01; 7.7982877963267150e-01; 6.0034976724476596e-01; 7.3903724673489468e-01; 8.4065762023870483e-01; 4.4565814297787548e-01
194; 1; 177; 1.0932050029193643e+00; 7.0872401080012720e-02; -1.5853861776290396e-01; 1.1536256275424179e+00; 5.7901989841603052e-03; -2.7206529522822431e-03
195; 1; 182; 8.3925836298444845e-01; 7.0615358168979114e-01; 6.0034976724476607e-01; 9.0991423791322057e-01; 4.8408454307731774e-01; 2.1210367511661449e-01
196; 1; 184; 6.0461894673698646e-01; 8.8955113485431325e-01; -2.7577741181825693e-01; 7.7506297500514221e-01; 8.1766127524913146e-01; 6.0034976724476596e-01
197; 1; 186; 5.9379246834305677e-01; 1.1244622845112353e+00; 5.6882278615911452e-01; 6.5673953843429222e-01; 1.0231896459977312e+00; 6.0034976693614106e-01
198; 1; 187; 8.2515416666168295e-01; 7.3065263763391353e-01; 6.0034976724476607e-01; 8.8832648964023664e-01; 5.8059311601344410e-01; 4.4273326325240769e-01
199; 1; 188; 8.0013112634635830e-01; 7.7411777740849841e-01; 6.0034976724476596e-01; 7.9659454517829809e-01; 7.7839683865393561e-01; 5.9306475034889838e-01
200; 1; 191; 6.5149694488769472e-01; 7.9213936978780641e-01; -3.3824911011423475e-01; 6.3897260751677143e-01; 1.0078384198117190e+00; 4.1973863056033639e-01
201; 1; 192; 5.6126045344080000e-01; 1.1057334832034411e+00; 2.7477548556966497e-01; 8.8527915667877022e-01; 5.4412353794155299e-01; 2.7951262966333545e-01
202; 1; 194; 8.9347017523084282e-01; 6.1198740655558725e-01; 6.0034976724476607e-01; 8.7999124497384462e-01; 5.6342659629160652e-01; 3.1905630624200976e-01
203; 1; 198; 1.1081718477519518e+00; 2.0965403143320370e-02; -2.5198363727855388e-01; 1.1319756615602676e+00; 1.6246326136222933e-01; 4.6262605450633648e-01
204; 1; 199; 1.1166171438571713e+00; 1.1901380605138823e-01; 1.8854923748869520e-01; 7.7458283504511538e-01; 6.5462110297114284e-01; -4.0115928909935268e-02
205; 2; 3; 5.9618611110921615e-01; 6.0921496886835691e-01; 9.5317051892529114e-01; 5.9165736996053298e-01; 4.4032350995513575e-01; 6.9297000724200675e-01
206; 2; 4; 5.2087491272360165e-01; 6.4697833614688927e-01; 9.0689425500708254e-01; 6.2142134628046297e-01; 4.7303102861571544e-01; 7.8289478657875988e-01
207; 2; 5; 2.0568096520278351e-01; 9.9590483124998674e-01; 1.0002875878621786e+00; -1.1354208839719665e-01; 8.8908266778135081e-01; 4.0274834789734437e-01
208; 2; 6; 1.7870071004116297e-01; 5.9932750126854262e-01; 3.6693441853799802e-01; 2.3601477539135846e-01; 9.3045829418747350e-01; 9.4337447999091883e-01
209; 2; 7; 4.0889737815481203e-01; 3.8240040579251022e-01; 3.5573384307387856e-01; 4.7246351185157520e-01; 3.0934160015665574e-01; 3.3285373828392695e-01
210; 2; 10; 1.2739016704929357e-01; 5.4859012285330511e-01; 2.2040542683340275e-01; 4.9686185087681367e-01; 3.3615287342970041e-01; 4.0656756919339415e-01
211; 2; 11; 6.6276806114427167e-01; 5.3642703711727946e-01; 9.3482520526746371e-01; 6.6939885620454387e-01; 5.2575342825643390e-01; 9.2784757743804480e-01
212; 2; 16; 5.6474804844437909e-01; 4.8589759061383564e-01; 7.2468286185196196e-01; 5.8857082042088316e-01; 4.3693163129309065e-01; 6.8364460924808812e-01
213; 2; 20; 6.0031758484567943e-01; 4.4984015297181668e-01; 7.1913473726278643e-01; 3.9262174269552519e-01; 5.2688639204343846e-01; 5.5075735987682162e-01
214; 2; 21; 5.3975148926772271e-02; 6.1539799453992461e-01; 2.2040543015292152e-01; -2.1606846092600540e-01; 1.1764097828790752e+00; 6.9455445783314407e-01
215; 2; 23; 3.2616455958653029e-01; 4.5764314956275298e-01; 3.5566714354329193e-01; 4.8033668518494577e-01; 3.1799340996699776e-01; 3.5664067508800434e-01
216; 2; 24; 3.1424301926342491e-01; 5.2179575540031031e-01; 4.3583308811261057e-01; 3.1838387214219677e-01; 5.0689429844520506e-01; 4.1908932518625996e-01
217; 2; 26; 4.5550216420453116e-01; 6.1677707818422012e-01; 7.7200496431080934e-01; 5.6346798181339597e-01; 4.0934617533439560e-01; 6.0780228405079517e-01
218; 2; 27; 5.0724307185873341e-01; 3.4756077517740941e-01; 4.3793198790787846e-01; 2.8592419219378673e-01; 5.7450167538621799e-01; 4.7634276330205638e-01
219; 2; 28; 3.8948791036351404e-01; 3.1008045907747311e-01; 2.2040543784808928e-01; 4.5678558473381103e-01; 2.9211316266119153e-01; 2.8548657228452429e-01
220; 2; 30; 1.4834361164433535e-01; 6.8582764963635878e-01; 4.5547901081944964e-01; 5.8088616307652197e-01; 5.9505253541830294e-01; 9.1093173536952432e-01
221; 2; 32; 3.7666600832970637e-01; 8.4030796924159312e-01; 1.0002875878621786e+00; 2.0450566693589151e-01; 4.8177382573531669e-01; 2.2545719099264971e-01
222; 2; 36; 4.6494112602420090e-01; 3.0107525712840427e-01; 3.1012660411538917e-01; 3.5522407415442725e-01; 5.0211085129019106e-01; 4.6231440737711593e-01
223; 2; 37; 2.3996513761522742e-01; 9.3446410482786735e-01; 9.5480539908033579e-01; 3.4852939161023611e-01; 3.8047007757886375e-01; 2.7021178106303739e-01
224; 2; 38; 6.4689812452630902e-01; 5.0102739401353935e-01; 8.5986686438177640e-01; 3.8669383381793171e-01; 7.7558568944195116e-01; 9.1667317076891197e-01
225; 2; 39; 4.3151566109520617e-01; 2.9112173367935090e-01; 2.4941138238298122e-01; 3.8554439229105225e-01; 3.1366907487920970e-01; 2.2040544304001461e-01
226; 2; 40; 4.3791910848762994e-01; 2.7138082557045978e-01; 2.2848594007146106e-01; 4.0800604545396957e-01; 2.9322889795840745e-01; 2.2040542734266358e-01
227; 2; 41; 1.9237559029260756e-01; 7.8531831084907344e-01; 6.6536862390274676e-01; 2.5183784124580999e-01; 4.3534239745169623e-01; 2.2040543015292152e-01
228; 2; 44; -7.8875321164057377e-02; 7.3629228964577687e-01; 2.2040543015292149e-01; -2.6560543365380668e-01; 1.0962734868677377e+00; 5.0623856330230865e-01
229; 2; 45; 6.3113553725699345e-01; 4.8370593278173146e-01; 8.1224393136015183e-01; 2.1891137783140718e-01; 7.1990250578630877e-01; 6.0330380289270880e-01
230; 2; 46; 5.5427594667057112e-01; 3.9924510289976928e-01; 5.8003076419791211e-01; 1.7626160349148073e-01; 8.9646676457144303e-01; 8.1047574128621991e-01
231; 2; 50; 2.0632544008444059e-01; 9.9531835732574658e-01; 1.0002875878621786e+00; -7.0742948234902014e-03; 9.6787047226677614e-01; 6.6695109078213588e-01
232; 2; 52; 2.1946901023854737e-01; 7.4321816165068322e-01; 6.3913230692278111e-01; 5.5910841697992364e-01; 4.0455549826830228e-01; 5.9463094317840870e-01
233; 2; 53; 5.4641902004015408e-01; 3.9061113684240678e-01; 5.5629289837743878e-01; 2.0459419069392604e-01; 4.7833424480091619e-01; 2.2040542221404921e-01
234; 2; 54; -3.1042610907488177e-01; 1.2790783845449072e+00; 7.1982497321098338e-01; 3.0515765037182674e-01; 3.8682122234869865e-01; 2.2040542808891106e-01
235; 2; 55; 5.0478137391724642e-01; 7.2372263232600076e-01; 1.0002875878621786e+00; 4.2448129886167962e-01; 4.5463409410533895e-01; 4.8569691904144158e-01
236; 2; 57; 2.4779195417903610e-01; 8.4235883278057710e-01; 8.2699634324988069e-01; 5.7690028308574015e-01; 4.2410692743038597e-01; 6.4838486171279619e-01
237; 2; 58; 4.2137670633951335e-01; 6.0314982946752016e-01; 7.0480667959015442e-01; 5.1909235236691920e-01; 3.6058196199796577e-01; 4.7373185986193633e-01
238; 2; 61; -2.4787594610626762e-01; 1.3152651593570837e+00; 8.5985315909272741e-01; 5.0180511073312839e-01; 4.8479714002002250e-01; 6.3688483555628161e-01
239; 2; 62; -9.6198669679988247e-02; 8.4259290710754475e-01; 3.5656657618647791e-01; 1.9398723673413992e-01; 9.2624692875993953e-01; 8.7952241227719674e-01
240; 2; 65; 6.1828164814098574e-01; 5.5768818410066423e-01; 9.0591706510280756e-01; 6.5315129754325807e-01; 5.0789901177764341e-01; 8.7875938546472321e-01
241; 2; 67; 4.5340557810679571e-01; 3.7999007838490662e-01; 4.1302229165471355e-01; 6.6207004002418168e-01; 5.8058951127541714e-01; 1.0002875878621786e+00
242; 2; 68; 2.9817536331913563e-01; 3.9317512424463502e-01; 2.2040543015292149e-01; 5.6184645195326399e-01; 4.1075815223144896e-01; 6.0770660378592756e-01
243; 2; 69; 1.1326982668755881e-01; 8.7730644082311937e-01; 6.9544991882426943e-01; 3.0889517325455940e-01; 9.0197961654207481e-01; 1.0002875878621786e+00
244; 2; 70; 3.6503304974434841e-01; 3.3233445232543346e-01; 2.2040544156036457e-01; 4.4669618470839989e-01; 2.8102594447119245e-01; 2.5500382518551085e-01
245; 2; 71; -8.2153418906524917e-02; 8.4494502438610031e-01; 3.7932619452433908e-01; -2.2600489431997065e-01; 1.1516242121972939e+00; 6.4367956661501080e-01
246; 2; 73; 2.6236476777340895e-01; 6.9479988571266427e-01; 6.2502081612038629e-01; 5.7889338900094414e-02; 6.1183607084171243e-01; 2.2040543015292152e-01
247; 2; 74; 4.6694124463883935e-01; 3.0327319606246717e-01; 3.1616951159722378e-01; 3.6656432655006693e-01; 3.5649406436028402e-01; 2.5883572362210872e-01
248; 2; 75; 2.0165688848550009e-01; 5.4759288321904931e-01; 3.2054626045817930e-01; 9.9028763537687858e-02; 9.9313756464967939e-01; 8.5016275126025043e-01
249; 2; 76; 2.2967741437931566e-01; 9.7406799615066930e-01; 1.0002875878621786e+00; 5.9108794937424436e-03; 7.7620445053401466e-01; 3.9646836875210123e-01
250; 2; 77; 5.6545061350430159e-01; 4.1152491042196337e-01; 6.1379237769816930e-01; 3.8294306987804189e-01; 5.8643296535847722e-01; 6.2706567437941674e-01
251; 2; 78; 5.8675890281376686e-01; 5.1069316582390223e-01; 7.9209771959135400e-01; 6.0476649475135269e-01; 4.5472907191851830e-01; 7.3257610466145351e-01
252; 2; 79; 6.0271311505324177e-01; 6.3460447711713819e-01; 1.0002875878621784e+00; 6.1869559753582115e-01; 4.7003569394358896e-01; 7.7465955474780113e-01
253; 2; 80; 5.4968023354575246e-01; 3.9419487850765478e-01; 5.6614588989995873e-01; 4.3693021484900396e-01; 4.4721068201097341e-01; 4.9157000690185759e-01
254; 2; 81; 6.1872986544141417e-01; 4.7007336001314221e-01; 7.7476310091567013e-01; 3.7679668319982695e-01; 6.1411422000238125e-01; 6.6028472749071931e-01
255; 2; 82; 5.0841277436462207e-01; 3.4884614577699324e-01; 4.4146594948745871e-01; 6.2295658558756228e-01; 6.1618286295898317e-01; 1.0002875878621786e+00
256; 2; 83; 5.6914505118498115e-01; 6.6515150805084144e-01; 1.0002875878621786e+00; 3.7492227851227433e-01; 6.1438198606499839e-01; 6.5812214170473593e-01
257; 2; 84; 5.6801168554072390e-01; 4.6185353714988586e-01; 6.9298863953854473e-01; 2.8297028250202255e-01; 4.6588864124792384e-01; 3.0895264910579634e-01
258; 2; 85; 3.6032839466759942e-01; 8.5230980932042799e-01; 9.9597814936942552e-01; 3.7114443331142505e-01; 4.9460391878452326e-01; 4.7281286470219480e-01
259; 2; 87; 4.1519531712130264e-01; 4.5338988834282845e-01; 4.7111701600720907e-01; 3.7675965335770356e-01; 4.4089419571112709e-01; 3.9972162252085769e-01
260; 2; 88; 4.8353410950145925e-01; 6.6656869728032297e-01; 8.8525275739974663e-01; 1.1402971904881513e-01; 6.5031470141726411e-01; 3.5510806973607495e-01
261; 2; 89; 5.3505456178644173e-01; 3.7812275856770783e-01; 5.2195786063752569e-01; 1.3841764072625537e-01; 5.5392199082782456e-01; 2.4351631307861238e-01
262; 2; 90; 1.4557924686911983e-01; 6.4196314835312207e-01; 3.8572617796460051e-01; 7.3168067294890199e-02; 5.9793238575772467e-01; 2.2040543015292147e-01
263; 2; 92; 4.1677680792796046e-01; 8.0380703070334281e-01; 1.0002875878621786e+00; 7.7743210100516297e-02; 6.8423458237197843e-01; 3.5646019774187249e-01
264; 2; 94; 3.2384230185759616e-01; 8.4244506875992309e-01; 9.3120770992455015e-01; 6.5643007896039962e-01; 5.1150204660906962e-01; 8.8866543599212788e-01
265; 2; 95; 3.6907201224800090e-01; 6.5805173385759641e-01; 7.1579218740452855e-01; 4.9959668672183727e-01; 3.3915820616244857e-01; 4.1483027400811223e-01
266; 2; 96; 4.8580943436829377e-01; 7.4098714977176772e-01; 1.0002875878621786e+00; 3.2069288051477085e-01; 6.0204384550860313e-01; 5.6534856528738830e-01
267; 2; 97; 6.1456943430668376e-01; 4.6550148521169066e-01; 7.6219335759797380e-01; 6.5410413982150306e-02; 1.0897014434564882e+00; 9.4937927204173467e-01
268; 2; 98; 1.0461687367165351e-02; 9.0995380187462982e-01; 6.0384747912921288e-01; -3.7572985907664003e-02; 6.9870705036409853e-01; 2.2040543015292149e-01
269; 2; 99; -6.3581987987096744e-02; 9.7352851578446975e-01; 5.9812463554965589e-01; 5.8927998847949992e-01; 4.3771096238835661e-01; 6.8578723565782029e-01
270; 2; 100; 1.6016046209183066e-02; 7.3098661052767822e-01; 3.4229329627613281e-01; 2.7557858496439935e-02; 7.1935593047531909e-01; 3.4059745572980982e-01
271; 2; 104; -4.4930889862767942e-01; 1.0919501399856615e+00; 2.4832196103839541e-01; 4.5760643957245650e-01; 2.9301518239727420e-01; 2.8796656828405692e-01
272; 2; 106; 3.7196349769206427e-01; 8.4458726692399377e-01; 1.0002875878621786e+00; 8.4363924793499218e-02; 7.9031042057642109e-01; 5.2505287207460349e-01
273; 2; 108; 6.2048527174937651e-01; 5.3051330076410641e-01; 8.6806354141286257e-01; 4.4004905896621715e-01; 2.7372141818323442e-01; 2.3492107651414976e-01
274; 2; 109; 4.4967154348972788e-01; 5.7882946756898135e-01; 7.0695433239437910e-01; 5.7550348591399458e-01; 4.2257198001922452e-01; 6.4416475245025517e-01
275; 2; 110; 3.4407600787335940e-01; 3.5140541078789500e-01; 2.2040543015292152e-01; 3.3304947046811406e-01; 8.7999913929262708e-01; 1.0002875878621786e+00
276; 2; 112; 9.4427053899328733e-02; 1.0292191401015129e+00; 8.9812940622400383e-01; 1.0185785939562184e-01; 5.7182459562058763e-01; 2.2040543015292152e-01
277; 2; 114; 2.4485336165272215e-01; 8.3676323568723832e-01; 8.1455917854056548e-01; -1.3063303944170923e-01; 7.9364827112556957e-01; 2.3583030640014319e-01
278; 2; 116; 2.2853399314130773e-01; 4.5654896366046821e-01; 2.2040543015292149e-01; 2.4399669769865864e-01; 6.9563904854749958e-01; 6.0114452665388274e-01
279; 2; 118; 2.2847082805950145e-01; 6.0228631622553919e-01; 4.3949913552092845e-01; 9.1966793968787236e-02; 5.8082549250718118e-01; 2.2040543015292152e-01
280; 2; 119; 4.1596814600490334e-01; 2.9898941616621666e-01; 2.3996574148917232e-01; 4.2004545410442040e-01; 2.8227300466688721e-01; 2.2040543015292152e-01
281; 2; 120; 2.3777814194468139e-01; 6.3488921320121039e-01; 5.0126980599791660e-01; 5.5232905192669324e-02; 7.8147849099530398e-01; 4.7190179044232383e-01
282; 2; 122; -5.2778331827419511e-01; 1.1470935645716995e+00; 2.2385510079846824e-01; 3.3089093143356968e-01; 4.9180947608554293e-01; 4.1351969027167212e-01
283; 2; 123; 1.3350782338311898e-01; 6.2572674226111380e-01; 3.4478678849319511e-01; 4.9767516126707839e-01; 7.3018930548588490e-01; 1.0002875878621786e+00
284; 2; 125; 6.3573341815940287e-01; 4.8875852731878916e-01; 8.2613533700923358e-01; 4.8350096298317802e-01; 6.1451755720586210e-01; 8.0692563098165082e-01
285; 2; 126; 8.9327248810952137e-03; 1.0661452773624445e+00; 8.3665747799647128e-01; -8.5901592836305912e-03; 9.4389076022203167e-01; 6.2881246057814577e-01
286; 2; 127; 6.2043972786185075e-01; 6.1847321044833403e-01; 1.0002875878621786e+00; 5.6435602164685450e-01; 4.7503741069939009e-01; 7.0781328537097887e-01
287; 2; 130; 3.2459665595549725e-01; 7.1034436554430891e-01; 7.3356865306098562e-01; 5.6686611389792652e-01; 4.1308040877953223e-01; 6.1806899136418192e-01
288; 2; 133; -2.8219604888781463e-01; 9.4841820316836722e-01; 2.6116743641017204e-01; 2.5517951466381050e-01; 8.2220957408716966e-01; 8.0680361278984192e-01
289; 2; 134; 5.8976001678754320e-01; 4.3823845955834101e-01; 6.8723752094172308e-01; 4.3521912520142814e-01; 5.5025360173033155e-01; 6.4419853932993176e-01
290; 2; 135; 4.6683186027081069e-01; 6.8806597066840791e-01; 8.9472483931500868e-01; -1.1653741584573543e-01; 7.7056489993942745e-01; 2.2040543015292152e-01
