# FractureId; NumTraces
0; 113
# TraceId; Tips; Length
7607; 1; 6.2993632624792995e-01
3529; 1; 6.2510187464735167e-01
6845; 1; 6.1406407973986255e-01
8515; 1; 6.1166871737590711e-01
7555; 1; 6.1155548572861940e-01
1040; 1; 6.0622482415450951e-01
8523; 1; 5.9604037427230061e-01
7368; 1; 5.6571275099436436e-01
2766; 1; 5.6432194120294932e-01
7432; 1; 5.5632848887366360e-01
3277; 1; 5.5171081297486035e-01
8513; 1; 5.3130046394341113e-01
8525; 1; 5.2502567620246798e-01
8324; 1; 5.2188674699725568e-01
5247; 1; 5.0765014428274413e-01
6610; 1; 4.9850513459331597e-01
4119; 1; 4.8215041442159390e-01
8526; 1; 4.7213529475990540e-01
6489; 1; 4.3433688107898166e-01
4988; 1; 4.2674167942194446e-01
5496; 1; 4.2600150965318589e-01
8347; 1; 4.1386473653917255e-01
8516; 1; 4.0582577189357411e-01
6433; 1; 3.9925405009753195e-01
8480; 1; 3.9732464198615491e-01
5544; 1; 3.9286124559199920e-01
8510; 1; 3.8373648100276836e-01
4488; 1; 3.7416385502820915e-01
3214; 1; 3.7244609397421241e-01
6106; 1; 3.6940574117365227e-01
2306; 1; 3.3766132478301719e-01
8004; 1; 3.2351851273482363e-01
1482; 1; 2.9166661509083552e-01
7093; 1; 2.6343355276749719e-01
8146; 1; 2.6099530317436803e-01
8508; 1; 2.6078040264625379e-01
6697; 1; 2.3965375318635199e-01
6330; 1; 2.3558077818218193e-01
8511; 1; 2.1574042862474516e-01
3374; 1; 2.1203669849326284e-01
1286; 1; 2.0888433899309422e-01
2493; 1; 1.9508506726821226e-01
8414; 1; 1.8178878510569718e-01
8518; 1; 1.7839787653088646e-01
8519; 1; 1.7717141434672687e-01
7783; 1; 1.6413076131770313e-01
7955; 1; 1.5837100976839003e-01
5114; 1; 1.2093385522530929e-01
3935; 1; 1.1896336572640613e-01
6269; 1; 7.8759313149033700e-02
2825; 1; 6.7754788417424772e-02
4296; 1; 5.3295121036744296e-02
1397; 1; 5.3140278218166401e-02
2673; 1; 3.7805276663008563e-02
5799; 1; 3.6848089041979108e-02
8292; 1; 3.2324164263132303e-02
7577; 1; 3.0592492152123108e-02
# FractureId; NumTraces
152; 79
# TraceId; Tips; Length
8216; 0; 9.2436871699334522e-01
6654; 0; 6.0291312053218848e-01
2015; 0; 1.0308861113443207e-01
7453; 1; 1.4144615289254943e+00
6558; 1; 1.3799060816649633e+00
4864; 1; 1.2812527143299133e+00
3167; 1; 1.1535222173231579e+00
8527; 1; 1.1243683912674309e+00
1126; 1; 9.9781256102561044e-01
8104; 1; 9.9206949405016864e-01
1658; 1; 9.5283874050014095e-01
5913; 1; 9.4029907303070592e-01
7276; 1; 9.0612968380334080e-01
7703; 1; 8.9907188380198655e-01
6490; 1; 8.8918109483212515e-01
2220; 1; 8.8745995765569963e-01
8530; 1; 8.5967397288396974e-01
8534; 1; 8.5682651066583704e-01
440; 1; 8.3854111782639396e-01
8532; 1; 8.3479448387361121e-01
8536; 1; 8.2969114759513329e-01
4633; 1; 8.2967818155326556e-01
7399; 1; 8.0611587743257573e-01
7755; 1; 7.9854102056438236e-01
919; 1; 7.9523870395592100e-01
6893; 1; 7.7244647015538792e-01
1751; 1; 7.7224250281845475e-01
8539; 1; 7.2591376919116668e-01
2598; 1; 7.1724421351267897e-01
7170; 1; 7.0151900941433876e-01
5845; 1; 6.9713149218061987e-01
4704; 1; 6.8660522581001582e-01
4297; 1; 6.7975963412855522e-01
3450; 1; 6.4838132156393502e-01
7737; 1; 6.3339647123171572e-01
2105; 1; 6.2323059780019918e-01
87; 1; 6.0654311663326366e-01
8538; 1; 6.0065649525020104e-01
7640; 1; 5.5304776871932337e-01
7094; 1; 5.5274094119223449e-01
1217; 1; 5.4423748660038607e-01
8541; 1; 5.4217722344256847e-01
6039; 1; 5.3241448695012983e-01
8533; 1; 5.2967652459990555e-01
7870; 1; 5.0744119266651178e-01
7491; 1; 4.9886589796004899e-01
1552; 1; 4.7535536672731632e-01
6331; 1; 4.6314796873059100e-01
4812; 1; 4.6009205772848427e-01
6698; 1; 4.5961406423313744e-01
8528; 1; 4.5632171461280491e-01
3751; 1; 4.4294895939413031e-01
8293; 1; 4.4277855197215438e-01
6164; 1; 4.4213294561913918e-01
8531; 1; 4.1358333797626751e-01
8147; 1; 4.0550301147098555e-01
8535; 1; 4.0097584720310359e-01
4350; 1; 3.9260809968601684e-01
3010; 1; 3.6052009599658952e-01
6212; 1; 2.7022332248077507e-01
8542; 1; 2.6428861388004793e-01
3936; 1; 2.5738245146867456e-01
4489; 1; 2.5008645646757965e-01
8537; 1; 2.4395460099829713e-01
3489; 1; 2.2246370504019083e-01
8540; 1; 2.1481479694258890e-01
8529; 1; 2.1307136559342543e-01
5325; 1; 2.0556017399167514e-01
5439; 1; 1.5886550050161133e-01
549; 1; 1.5841032938109456e-01
841; 1; 1.5419347900952191e-01
5982; 1; 1.2708053659230298e-01
2409; 1; 1.2549273447622805e-01
3813; 1; 1.2182420311398642e-01
7532; 1; 1.2111614106220374e-01
7980; 1; 1.0133641261027446e-01
6270; 1; 3.2186131798773061e-02
1876; 1; 1.7503095315008141e-02
7837; 1; 1.3339630129187751e-02
# FractureId; NumTraces
153; 123
# TraceId; Tips; Length
8527; 0; 1.1243683912674309e+00
8105; 0; 1.1043329790882384e+00
5983; 0; 9.2776537042998497e-01
8548; 0; 6.4089855488603287e-01
8552; 0; 3.5802844354813623e-01
2221; 0; 1.9884265150149671e-01
4566; 0; 1.2972375517928575e-01
1659; 1; 1.3396916469180502e+00
8556; 1; 1.2188922984593016e+00
1752; 1; 1.1334947001389613e+00
7400; 1; 1.1196322448410123e+00
8562; 1; 1.0968063156940431e+00
6559; 1; 1.0833063554793039e+00
4865; 1; 1.0598303523316706e+00
5846; 1; 1.0370077537844298e+00
4813; 1; 1.0085434521338794e+00
5914; 1; 1.0045622331876032e+00
7641; 1; 9.9686936276785409e-01
1127; 1; 9.8140391553527162e-01
7219; 1; 9.7706906838066698e-01
8550; 1; 9.7628761906092842e-01
8558; 1; 9.7133603873230268e-01
8563; 1; 9.7017732882938390e-01
8554; 1; 9.4072654363965491e-01
6894; 1; 9.3311513444472038e-01
8481; 1; 9.1533264745961473e-01
3168; 1; 9.1095580010759725e-01
7704; 1; 8.8796079028673824e-01
8564; 1; 8.7689266309529401e-01
8005; 1; 8.4314974139361343e-01
7756; 1; 8.4165030412648034e-01
8560; 1; 8.4099513799261405e-01
8546; 1; 8.2905659125776465e-01
8148; 1; 8.2501367180838125e-01
8545; 1; 8.2289195171672380e-01
8553; 1; 7.9826549283956616e-01
7738; 1; 7.8791237991868868e-01
7805; 1; 7.8359341891369949e-01
1356; 1; 7.7942064234935859e-01
6524; 1; 7.7917004517680766e-01
1287; 1; 7.7647749589872306e-01
8549; 1; 7.5295015056951953e-01
3814; 1; 7.5234364237625839e-01
1553; 1; 7.3903672798609543e-01
7454; 1; 7.2517571004995196e-01
8561; 1; 7.2489572211512299e-01
2410; 1; 7.2274171793283137e-01
6699; 1; 7.1025799347792373e-01
2599; 1; 6.8603777299522994e-01
5248; 1; 6.7868548365031578e-01
8559; 1; 6.7794391080554506e-01
5743; 1; 6.7234439870530460e-01
550; 1; 6.6834741103409956e-01
1041; 1; 6.6333336107940910e-01
2494; 1; 6.5280315687735369e-01
5166; 1; 6.5234775356508568e-01
2944; 1; 6.4035346222579159e-01
6796; 1; 6.2929111725756370e-01
3683; 1; 6.2129686900403958e-01
8262; 1; 6.1135020541311602e-01
3888; 1; 6.0139975134302792e-01
8073; 1; 5.9097000113597975e-01
8551; 1; 5.6292520640938393e-01
2674; 1; 5.6209874774068980e-01
3605; 1; 5.5428798865660012e-01
3451; 1; 5.3348292322464586e-01
8569; 1; 5.0071893454046790e-01
8567; 1; 5.0065675422626343e-01
3375; 1; 4.9720174096661501e-01
7906; 1; 4.9580764191324483e-01
8348; 1; 4.9471158396918441e-01
920; 1; 4.8578301918261863e-01
6165; 1; 4.8249390281333199e-01
8566; 1; 4.7105969081137400e-01
4769; 1; 4.5478305164514965e-01
5800; 1; 4.5366671982652573e-01
4406; 1; 4.3824115438019662e-01
3096; 1; 4.2259078419033835e-01
8565; 1; 4.1972577526653970e-01
6963; 1; 3.9855026760407469e-01
184; 1; 3.9373344987632264e-01
1398; 1; 3.7421704635996911e-01
4046; 1; 3.7405698726432884e-01
8555; 1; 3.6842960780456763e-01
8186; 1; 3.6589523152090669e-01
8547; 1; 3.6544422725793546e-01
1947; 1; 3.5242112422857980e-01
2307; 1; 3.5028421260776299e-01
8040; 1; 3.3355677212737994e-01
7131; 1; 3.2189675601332501e-01
8381; 1; 2.9971651171739716e-01
3490; 1; 2.9263452319045991e-01
7871; 1; 2.8948561321948957e-01
7095; 1; 2.7031405887186327e-01
4351; 1; 2.6496603132482205e-01
441; 1; 2.5674754634809405e-01
6434; 1; 2.4901870958649400e-01
8544; 1; 2.3448134626617503e-01
5672; 1; 2.3161102771989703e-01
4490; 1; 2.3022420442447117e-01
4989; 1; 2.1819236785334542e-01
8570; 1; 2.1694714836678322e-01
6846; 1; 2.1532061287783960e-01
2891; 1; 1.4538375365998685e-01
8557; 1; 1.3917836971596681e-01
7056; 1; 1.3848790411799161e-01
7608; 1; 1.3150977790249629e-01
5115; 1; 1.2409722958577267e-01
8458; 1; 1.2072770550550030e-01
7010; 1; 1.1928222119372879e-01
7171; 1; 1.0908895470357355e-01
3278; 1; 1.0627290362898101e-01
5603; 1; 1.0517308511316768e-01
302; 1; 9.4863273919015112e-02
3752; 1; 6.8260564423998374e-02
6655; 1; 6.6357740035555612e-02
8543; 1; 5.6205001452769590e-02
2106; 1; 5.4838113453194885e-02
2826; 1; 4.3103596185749250e-02
7936; 1; 4.1670050346991540e-02
8568; 1; 3.2467264052211564e-02
5440; 1; 2.3611256505340520e-02
7331; 1; 4.0771987699730616e-03
# FractureId; NumTraces
154; 124
# TraceId; Tips; Length
8459; 0; 1.1474800052261493e+00
6332; 0; 1.0107064501284841e+00
4770; 0; 8.9891608495403164e-01
4705; 0; 8.9277847794649345e-01
5393; 0; 8.6679924992025648e-01
7369; 0; 8.5607017749523107e-01
442; 0; 8.3917172439070820e-01
7981; 0; 8.2044146303492860e-01
8587; 0; 8.1729870837452800e-01
2767; 0; 8.1553452754378553e-01
7277; 0; 8.0585586051596925e-01
5915; 0; 8.0563333977920792e-01
5744; 0; 8.0308669424439305e-01
8585; 0; 8.0258394928934784e-01
2222; 0; 8.0123870921583007e-01
8382; 0; 7.9182749490161464e-01
4491; 0; 7.6840416533034428e-01
8581; 0; 7.1214103788502081e-01
2411; 0; 5.5342384630187336e-01
8415; 0; 4.7148686679095442e-01
1483; 0; 4.5633469888771894e-01
3753; 0; 4.5339325257935520e-01
628; 0; 3.5810227529769290e-01
8187; 0; 3.1381147698481104e-01
7937; 0; 2.9654018571258983e-01
2892; 0; 2.9598794857382238e-01
1660; 0; 2.8381819239122319e-01
8508; 0; 2.6078040264625379e-01
5167; 0; 2.3843006242318235e-01
8571; 0; 2.2968229232877976e-01
8106; 0; 1.5527215460534641e-01
7642; 0; 1.1256334331900615e-01
8543; 0; 5.6205001452769590e-02
4208; 0; 3.8978712431169051e-02
1554; 0; 3.5600670435678626e-02
8574; 1; 1.1529908853755184e+00
7492; 1; 1.1420760379564128e+00
5249; 1; 1.1347728336520910e+00
8243; 1; 1.0583080518565979e+00
6166; 1; 1.0549500216169074e+00
5673; 1; 1.0495117274043362e+00
3376; 1; 1.0258040074665298e+00
8576; 1; 9.7618271632906861e-01
8294; 1; 9.6893967460158859e-01
2600; 1; 9.6572642997827796e-01
303; 1; 9.1043864620878900e-01
7872; 1; 9.0039913438155417e-01
8584; 1; 8.9852514077242462e-01
185; 1; 8.6843984122625839e-01
7172; 1; 8.4819321531218106e-01
5604; 1; 8.4360462760211230e-01
921; 1; 8.3288864273680152e-01
8591; 1; 8.2780885291442186e-01
6895; 1; 8.0971497064839260e-01
8586; 1; 7.9530492627551730e-01
4047; 1; 7.8827101671324973e-01
3889; 1; 7.8588754360179536e-01
6271; 1; 7.8535390693248142e-01
8217; 1; 7.7171044673045441e-01
6040; 1; 7.7146660204450279e-01
2107; 1; 7.6156158960737219e-01
88; 1; 7.4671148850228153e-01
3684; 1; 7.2305792399349900e-01
1218; 1; 7.0585690245393173e-01
7669; 1; 7.0391015471083707e-01
5497; 1; 6.8154768781657882e-01
8594; 1; 6.7649384350651820e-01
7705; 1; 6.6817621387083137e-01
694; 1; 6.6011833994224256e-01
5326; 1; 6.5702846040778373e-01
8074; 1; 6.4931057484543075e-01
7433; 1; 6.3648532366747812e-01
8579; 1; 6.1020398273479548e-01
6797; 1; 6.0428885639074736e-01
3097; 1; 5.8873291236339398e-01
1042; 1; 5.8537243844339026e-01
6491; 1; 5.8490772095201649e-01
3530; 1; 5.6866932323860453e-01
8149; 1; 5.6379164359469802e-01
8572; 1; 5.5128287781811325e-01
4990; 1; 5.4520074567196286e-01
3011; 1; 5.2604814428499602e-01
5545; 1; 5.2245451099827023e-01
7220; 1; 5.0938007846372557e-01
6611; 1; 5.0368442022896442e-01
6213; 1; 4.8954619571029945e-01
8577; 1; 4.8667467903463202e-01
8482; 1; 4.6831439374663508e-01
5062; 1; 4.5456853049896473e-01
8590; 1; 4.3909986800678719e-01
8589; 1; 4.3337718592857982e-01
8578; 1; 4.3111360072891780e-01
7838; 1; 4.2658132777600538e-01
2016; 1; 4.1102951357858863e-01
8041; 1; 4.0139432514064571e-01
8349; 1; 3.9765641291588466e-01
8583; 1; 3.7700442135482870e-01
7132; 1; 3.6119477869287459e-01
4120; 1; 3.4820269743530979e-01
6107; 1; 3.4720971410131518e-01
8592; 1; 3.4466293847958740e-01
8433; 1; 3.2752005204672485e-01
5801; 1; 3.2443386135847629e-01
6745; 1; 3.0918712856737163e-01
4298; 1; 2.8659958471203684e-01
4352; 1; 2.8131666849865677e-01
7096; 1; 2.6570839551704706e-01
1877; 1; 2.2126803102983159e-01
1753; 1; 2.1329583131018001e-01
8582; 1; 1.9495394330067314e-01
8588; 1; 1.7295613527709283e-01
7057; 1; 1.6074692110587716e-01
5441; 1; 1.4594867926892294e-01
7332; 1; 1.3548331122090021e-01
7533; 1; 1.1912309636112092e-01
6394; 1; 1.1313072289340839e-01
1288; 1; 1.0458831209822948e-01
7401; 1; 9.4903925224866376e-02
3279; 1; 9.1165612796884954e-02
8573; 1; 9.0257145224949042e-02
8575; 1; 8.2906769439445097e-02
8593; 1; 6.3342522275406099e-02
8580; 1; 3.2442721411044088e-02
4913; 1; 9.0291258187718427e-03
# FractureId; NumTraces
155; 54
# TraceId; Tips; Length
7873; 0; 9.9416160061632342e-01
5442; 0; 6.3475247403894042e-01
779; 0; 6.1914789959723271e-01
2108; 0; 6.1402205651019914e-01
3754; 0; 6.1272257394424179e-01
7839; 0; 5.9823106802640080e-01
186; 0; 5.9553273919016592e-01
8383; 0; 5.9194587762308404e-01
4771; 0; 5.9165902909718249e-01
8244; 0; 5.9154415227694912e-01
3377; 0; 4.2517536455582977e-01
7493; 0; 2.9829746373947424e-01
8601; 0; 2.9794423966358508e-01
3215; 0; 2.8833645810248915e-01
3973; 0; 2.5704942829030453e-01
842; 0; 2.3568672555762266e-01
5327; 0; 1.5150290284340068e-01
1878; 0; 5.4085054713163078e-02
8602; 1; 8.3357328133715547e-01
6041; 1; 7.4815890652938521e-01
6214; 1; 7.3539208020935309e-01
2017; 1; 6.9179963590522286e-01
8603; 1; 6.7064363263414439e-01
8596; 1; 6.6718386574106914e-01
6167; 1; 5.8902780571296476e-01
8604; 1; 5.7714277146093174e-01
5063; 1; 5.6677808092714876e-01
8605; 1; 5.5095274175424980e-01
922; 1; 5.4555061784550718e-01
8606; 1; 5.3840225650205542e-01
7278; 1; 5.1370656597238984e-01
8325; 1; 4.8566442251590314e-01
8295; 1; 4.7225184699088407e-01
7534; 1; 3.9242560401260035e-01
1948; 1; 3.1695471367554706e-01
4914; 1; 3.0493614960456245e-01
7938; 1; 3.0057566336014657e-01
4538; 1; 2.9594726945052746e-01
3890; 1; 2.5408680434342057e-01
4209; 1; 2.4725242855121871e-01
8599; 1; 2.3386327616145441e-01
7011; 1; 2.1377620553696991e-01
5168; 1; 2.0907676340818482e-01
8595; 1; 2.0357665359629837e-01
5674; 1; 1.9113294880347431e-01
7173; 1; 1.5833836414280930e-01
8075; 1; 1.5304566389697366e-01
2412; 1; 1.4539059464223991e-01
7058; 1; 1.3985913491257926e-01
8597; 1; 1.2611344471442301e-01
8598; 1; 9.2519461506180747e-02
4353; 1; 8.7438265205634080e-02
2601; 1; 6.3744343782925095e-02
8600; 1; 2.3824286233595501e-02
# FractureId; NumTraces
156; 78
# TraceId; Tips; Length
4210; 0; 9.1295260860233407e-01
7012; 0; 8.7459688388729873e-01
3280; 0; 8.6844342981437639e-01
6847; 0; 8.6390324148400743e-01
7609; 0; 8.6111625879721143e-01
8615; 0; 8.6095383790840541e-01
8326; 0; 8.1666426514152923e-01
6798; 0; 7.4366157222925788e-01
5064; 0; 6.7084556413560803e-01
8617; 0; 6.7000036646009720e-01
443; 0; 6.5185882211469315e-01
6333; 0; 6.3858436888761727e-01
1043; 0; 5.9157576620233043e-01
2893; 0; 5.7682095099105890e-01
7494; 0; 3.4398124318834256e-01
2223; 0; 3.1499417874544483e-01
8608; 0; 2.9209744783306552e-01
4567; 0; 2.5928687545009360e-01
6395; 0; 2.3146190588729143e-01
7840; 0; 2.0358994491419535e-01
8042; 0; 1.9710593330151407e-01
4814; 0; 1.8030928207517358e-01
8614; 0; 1.4130090117317412e-01
5394; 0; 4.1860810351354250e-02
8483; 0; 1.5034780551880454e-02
2308; 1; 8.3588204661431798e-01
5605; 1; 7.9228590889730188e-01
6612; 1; 7.6057548534177388e-01
6964; 1; 6.9772880436583684e-01
8618; 1; 6.7703090031643154e-01
8188; 1; 6.4455286244696219e-01
3012; 1; 6.0908197437140732e-01
4121; 1; 6.0130699260574061e-01
7279; 1; 5.9943304934750441e-01
4492; 1; 5.6822077094451096e-01
2413; 1; 5.1854815495564843e-01
8613; 1; 5.0719472577595903e-01
8616; 1; 5.0482336768672964e-01
8611; 1; 4.9823961314665899e-01
8619; 1; 4.9119215499873625e-01
4915; 1; 4.8027168021314265e-01
5916; 1; 4.2713075486874569e-01
1484; 1; 4.1984816494865551e-01
8296; 1; 4.1400689385185940e-01
5745; 1; 4.0624627879851483e-01
2768; 1; 3.7549449474356666e-01
8107; 1; 3.6898780843210560e-01
6435; 1; 3.6755187565810626e-01
8620; 1; 3.5857876961077639e-01
7556; 1; 3.5062233565574613e-01
3098; 1; 3.4981839072734650e-01
3216; 1; 3.3260129154482687e-01
8610; 1; 3.2573675647681971e-01
6525; 1; 3.1727115875594258e-01
7578; 1; 2.8426389641540728e-01
8612; 1; 2.6659190183992032e-01
5169; 1; 2.6277751672880939e-01
7739; 1; 2.6087995157884208e-01
8544; 1; 2.3448134626617503e-01
8434; 1; 2.1984170941447126e-01
6272; 1; 2.1033708578167729e-01
8595; 1; 2.0357665359629837e-01
5802; 1; 1.9881251185746052e-01
8609; 1; 1.5574950901561291e-01
8150; 1; 1.5386766548289077e-01
6108; 1; 1.4673000619823459e-01
7670; 1; 1.3606548955190556e-01
4299; 1; 1.1751402175840325e-01
1949; 1; 1.0596083789776797e-01
5328; 1; 9.4788605786543648e-02
1754; 1; 9.2001641946216156e-02
5498; 1; 7.4786182427828363e-02
1598; 1; 6.2062093989601788e-02
8218; 1; 5.1417017075816612e-02
8607; 1; 3.0463231614241949e-02
1289; 1; 2.1733825219835162e-02
6929; 1; 1.6563565033316015e-02
1818; 1; 7.6575883450983803e-03
# FractureId; NumTraces
157; 71
# TraceId; Tips; Length
4866; 0; 1.1724707276695205e+00
1128; 0; 1.1722143588283751e+00
7495; 0; 6.6151402405864546e-01
444; 0; 6.5771343021172635e-01
3169; 0; 5.2260206747145632e-01
923; 0; 4.8432058804823480e-01
8528; 0; 4.5632171461280491e-01
6560; 0; 4.5325520030244187e-01
8627; 0; 2.8874668860584229e-01
843; 0; 2.4404923652951768e-01
7874; 0; 2.2941531348694300e-01
3452; 0; 1.1427930161716214e-01
5847; 0; 6.5013656027823677e-02
3491; 0; 5.4255765018723756e-02
8629; 1; 1.0486722292823598e+00
1950; 1; 9.8509891504924074e-01
1555; 1; 9.6789785527791594e-01
1661; 1; 9.3296450859432989e-01
8626; 1; 8.8355057274188753e-01
8076; 1; 8.6110852226914181e-01
2224; 1; 8.5287581153718905e-01
8545; 1; 8.2289195171672380e-01
6526; 1; 8.1000295990948534e-01
8624; 1; 7.7814083524498179e-01
5170; 1; 7.4006034719709501e-01
3891; 1; 7.3368754812035830e-01
2414; 1; 7.3051325550052992e-01
1219; 1; 7.1042517221666379e-01
3013; 1; 7.0592574633648864e-01
6896; 1; 7.0426020732258565e-01
4493; 1; 6.8162525102257721e-01
2602; 1; 6.7993318369900058e-01
4815; 1; 6.5555946951438937e-01
4772; 1; 6.5553660142401826e-01
6168; 1; 6.5412498992296120e-01
7643; 1; 6.3790337191865554e-01
8108; 1; 6.2586534203429112e-01
187; 1; 6.0183835539246366e-01
6965; 1; 5.8377202217504409e-01
3755; 1; 5.5142272290698546e-01
7221; 1; 5.4513915817457292e-01
8219; 1; 5.2543696659905081e-01
4568; 1; 5.1163764403293510e-01
7740; 1; 4.9488130387881146e-01
8621; 1; 4.8235221459641797e-01
8623; 1; 4.8041957303714922e-01
7939; 1; 4.7018024114894386e-01
2945; 1; 4.6760325152747267e-01
3815; 1; 4.6377054169273707e-01
8628; 1; 4.4618112416993294e-01
1357; 1; 4.4065061352136298e-01
1044; 1; 3.9791994641623990e-01
8625; 1; 3.9346707953797910e-01
8151; 1; 3.8134724948613163e-01
3974; 1; 3.7907114158305560e-01
4048; 1; 3.4160447130592625e-01
8006; 1; 3.3579600433765788e-01
5443; 1; 3.3265235214421107e-01
7757; 1; 3.3108433333998333e-01
8622; 1; 2.6568549939051150e-01
4354; 1; 2.5817555999097458e-01
8571; 1; 2.2968229232877976e-01
1599; 1; 2.1476433531896441e-01
3378; 1; 1.4750499636990203e-01
551; 1; 1.1515544426215150e-01
3281; 1; 8.3694324874377765e-02
6799; 1; 7.6559821767922864e-02
7013; 1; 1.9517921464995359e-02
6334; 1; 1.9083645331709552e-02
89; 1; 1.0938159218205372e-02
4634; 1; 5.7548626089424836e-03
# FractureId; NumTraces
158; 70
# TraceId; Tips; Length
8460; 0; 1.0963276628326999e+00
7841; 0; 7.9344443638347251e-01
2018; 0; 7.6597121409755775e-01
4706; 0; 7.5719745828800911e-01
8632; 0; 7.5456284086503944e-01
8297; 0; 7.4978654566461278e-01
7014; 0; 5.2556972449603545e-01
8384; 0; 4.7300355554880458e-01
7280; 0; 4.6380107240015961e-01
1045; 0; 4.5328805172347886e-01
7174; 0; 4.2884097417822820e-01
2109; 0; 4.0609235393338577e-01
3379; 0; 3.5908251478229331e-01
5329; 0; 1.9442637417483863e-01
7496; 0; 1.6123442702429272e-01
5917; 0; 1.5085004703765181e-01
8607; 0; 3.0463231614241949e-02
3217; 0; 1.2278195412099275e-02
4773; 1; 1.0547638498238747e+00
7370; 1; 1.0063241865911066e+00
8245; 1; 9.8445823658507914e-01
8416; 1; 9.2394579022123347e-01
4211; 1; 9.2154730621280645e-01
8642; 1; 8.5927579432506007e-01
4539; 1; 8.5570293457691604e-01
1819; 1; 8.3848421372795678e-01
5395; 1; 7.7841396316117617e-01
7875; 1; 7.6578079065548099e-01
8637; 1; 7.5735774488723429e-01
8631; 1; 7.4932977776758369e-01
5675; 1; 7.3602017043946122e-01
6169; 1; 7.2322680949912710e-01
2603; 1; 7.0083584168985069e-01
3531; 1; 6.4783156103925144e-01
8638; 1; 6.4395030956303123e-01
6042; 1; 6.3741543342170037e-01
780; 1; 6.3666477034869251e-01
2769; 1; 6.1981073873635573e-01
6215; 1; 5.9656596294858588e-01
6897; 1; 5.7104210501333308e-01
188; 1; 5.7014701513081045e-01
8641; 1; 5.5978688088487294e-01
924; 1; 5.5841562402813871e-01
8572; 1; 5.5128287781811325e-01
4049; 1; 4.8228589039976877e-01
8635; 1; 4.5282109824981881e-01
3892; 1; 4.3677050005231333e-01
8644; 1; 4.2935364660774356e-01
8636; 1; 4.0564188015640673e-01
8630; 1; 4.0487719934551658e-01
6335; 1; 3.9891948747221873e-01
4122; 1; 3.7802662977591867e-01
7535; 1; 3.6800721074409121e-01
8077; 1; 3.4512719405203779e-01
8643; 1; 3.2555099919964642e-01
8633; 1; 3.0654553079872776e-01
8645; 1; 2.3879361543512956e-01
5065; 1; 2.3325373892450524e-01
7434; 1; 2.0919214147855059e-01
3282; 1; 1.8107144633722969e-01
4355; 1; 1.6875632852399847e-01
7982; 1; 1.3335357021705405e-01
8639; 1; 1.2348242986290733e-01
1951; 1; 1.1725770423623937e-01
8634; 1; 1.1135560019181445e-01
8640; 1; 8.5375646178663944e-02
6746; 1; 5.5100767640409436e-02
7557; 1; 4.2800944330681066e-02
7059; 1; 3.4496774028814105e-02
6396; 1; 1.3759858925733387e-02
# FractureId; NumTraces
159; 90
# TraceId; Tips; Length
8385; 0; 1.2349386937951694e+00
7876; 0; 7.0542760599267440e-01
4212; 0; 4.0443953102556379e-01
7983; 0; 2.8465346524711022e-01
3756; 0; 2.5198783777465572e-01
4540; 0; 2.1522953732140487e-01
8646; 0; 1.8852104759979138e-01
8658; 0; 9.5664694540513961e-02
8573; 0; 9.0257145224949042e-02
8043; 1; 1.5485438605880748e+00
5066; 1; 1.4260006168642321e+00
7558; 1; 1.3708096146908675e+00
8656; 1; 1.2253247326249801e+00
3380; 1; 1.1954709563288810e+00
8650; 1; 1.1509214288792469e+00
8659; 1; 1.1208170879429991e+00
7610; 1; 1.1186484026600489e+00
7497; 1; 1.1050013601457509e+00
6747; 1; 1.0557973803634444e+00
2894; 1; 1.0411332370889015e+00
8509; 1; 1.0357089029993234e+00
6397; 1; 1.0254305657697653e+00
7015; 1; 9.7272112961626711e-01
3283; 1; 9.4180370118083256e-01
4123; 1; 9.1864969152404718e-01
3975; 1; 9.0923085455851160e-01
8649; 1; 7.9873550131203008e-01
1046; 1; 7.8384097878358128e-01
781; 1; 7.7933289019615459e-01
3218; 1; 7.7108251709201303e-01
6613; 1; 7.6478654211657093e-01
7842; 1; 7.3678991902951840e-01
5396; 1; 7.2940752196883440e-01
8327; 1; 7.2708521910323520e-01
8298; 1; 7.0562739885583692e-01
8657; 1; 6.9728820799826430e-01
8263; 1; 6.9028135416390568e-01
8189; 1; 6.8372911949222925e-01
8596; 1; 6.6718386574106914e-01
7671; 1; 6.6596000807974609e-01
4707; 1; 6.6150894920383430e-01
8654; 1; 6.5854960804254370e-01
8648; 1; 6.4261173122489090e-01
7333; 1; 6.4159487776307922e-01
7579; 1; 6.1026032455012469e-01
304; 1; 5.9395221702643020e-01
8653; 1; 5.5626697258344204e-01
8660; 1; 5.3007963662897994e-01
5606; 1; 5.2024004769718879e-01
6043; 1; 5.1242920899675992e-01
6800; 1; 5.1236787994379407e-01
629; 1; 5.0893002525553410e-01
7435; 1; 5.0726232840981245e-01
8652; 1; 4.9975067306918275e-01
7956; 1; 4.7007434343071258e-01
6848; 1; 4.4985052051992563e-01
8655; 1; 4.4635131528232425e-01
8417; 1; 4.3690725259197732e-01
8630; 1; 4.0487719934551658e-01
6216; 1; 3.8606683312350643e-01
5171; 1; 3.8576411214040346e-01
6966; 1; 3.5053356266966545e-01
5250; 1; 3.4607165373824539e-01
8661; 1; 3.3368074618831889e-01
5546; 1; 3.3056020701145272e-01
6436; 1; 3.2489607192188574e-01
2770; 1; 3.1189440421066483e-01
8663; 1; 2.9470878960026992e-01
